time,spd_ref,tq_ref,mav_spd,m1_current,m1_kw,m1_shaft_kw,m1_heatsink_tmp,m1_frequency,m1_torque_nm,m1_rpm,m1_kwh,mav_tq,m2_current,m2_kw,m2_shaft_kw,m2_heatsink_tmp,m2_frequency,m2_torque_nm,m2_rpm,m2_kwh,predicted_power
2025-01-20 09:28:02.847562+00:00,4.999084416773484,19.996337667093936,4.992980528596716,5.98,0.16,0.05,41,2.3,7.7,70,231,19.86205212720503,4.88,0.06,-0.04,40,2.1,5.6,-67,1,0
2025-01-20 09:28:04.205190+00:00,4.999084416773484,19.996337667093936,4.992980528596716,5.94,0.16,0.05,41,2.3,7.7,70,231,19.81322102179088,4.86,0.06,-0.04,40,2.1,5.6,-68,1,0
2025-01-20 09:28:05.567983+00:00,4.999084416773484,19.996337667093936,4.992980528596716,5.95,0.16,0.05,41,2.3,7.5,70,231,20.16114264786669,4.85,0.06,-0.03,40,2.1,5.6,-68,1,0
2025-01-20 09:28:06.919858+00:00,4.999084416773484,19.996337667093936,4.992980528596716,5.88,0.16,0.05,41,2.3,7.6,70,231,19.916987120795945,4.86,0.06,-0.04,40,2.1,5.5,-66,1,0
2025-01-20 09:28:08.277440+00:00,4.999084416773484,19.996337667093936,4.992980528596716,5.94,0.16,0.05,41,2.3,7.5,70,231,19.910883232619177,4.87,0.06,-0.04,40,2.1,5.6,-66,1,0
2025-01-20 09:28:09.600583+00:00,4.999084416773484,19.996337667093936,4.992980528596716,5.88,0.16,0.05,41,2.3,7.3,70,231,20.222181529634376,4.86,0.06,-0.04,40,2.2,5.6,-68,1,0
2025-01-20 09:28:10.993808+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.92,0.19,0.09,41,4.7,6.6,140,231,20.136727095159614,4.88,0.02,-0.08,40,4.4,6.0,-137,1,0
2025-01-20 09:28:12.354597+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.9,0.19,0.09,41,4.7,6.8,140,231,20.051272660684855,4.88,0.03,-0.08,40,4.5,5.5,-141,1,0
2025-01-20 09:28:13.715351+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.86,0.19,0.09,41,4.7,6.8,140,231,20.11841543062931,4.87,0.03,-0.08,40,4.5,5.7,-138,1,0
2025-01-20 09:28:15.060649+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.88,0.19,0.09,41,4.7,6.6,140,231,20.11231154245254,4.86,0.04,-0.08,40,4.5,5.6,-138,1,0
2025-01-20 09:28:16.366464+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.85,0.19,0.09,41,4.7,6.8,140,231,20.087895989745466,4.9,0.04,-0.08,40,4.4,5.6,-137,1,0
2025-01-20 09:28:17.787300+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.94,0.19,0.09,41,4.7,6.5,140,231,20.130623206982847,4.87,0.03,-0.08,40,4.5,5.5,-136,1,0
2025-01-20 09:28:19.142074+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.86,0.19,0.09,41,4.7,6.6,140,231,20.100103766099004,4.85,0.03,-0.08,40,4.4,5.7,-136,1,0
2025-01-20 09:28:20.490357+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.92,0.19,0.09,41,4.7,6.4,140,231,20.10620765427577,4.85,0.02,-0.08,40,4.4,5.7,-136,1,0
2025-01-20 09:28:21.827979+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.89,0.19,0.09,41,4.7,6.6,140,231,20.11231154245254,4.84,0.03,-0.08,40,4.3,5.6,-136,1,0
2025-01-20 09:28:23.215113+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.97,0.19,0.09,41,4.7,6.5,140,231,20.130623206982847,4.86,0.03,-0.08,40,4.4,5.9,-136,1,0
2025-01-20 09:28:24.604096+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.92,0.19,0.09,41,4.7,6.6,140,231,20.173350424220228,4.9,0.02,-0.08,40,4.5,5.6,-137,1,0
2025-01-20 09:28:25.928096+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.92,0.19,0.09,41,4.7,6.5,140,231,20.075688213391928,4.81,0.04,-0.08,40,4.5,5.6,-138,1,0
2025-01-20 09:28:27.286005+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.91,0.19,0.09,41,4.7,6.8,140,231,20.093999877922236,4.82,0.04,-0.08,40,4.5,5.6,-138,1,0
2025-01-20 09:28:28.666047+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.9,0.2,0.09,41,4.7,6.8,140,231,19.904779344442407,4.87,0.03,-0.08,40,4.5,5.6,-137,1,0
2025-01-20 09:28:30.109641+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.83,0.19,0.1,41,4.7,6.6,140,231,20.057376548861622,4.85,0.03,-0.08,40,4.4,5.6,-138,1,0
2025-01-20 09:28:31.467939+00:00,9.998168833546968,19.996337667093936,9.9920649453702,5.9,0.19,0.09,41,4.7,6.6,140,231,20.06958432521516,4.86,0.03,-0.08,40,4.4,5.6,-135,1,0
2025-01-20 09:28:32.822508+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.74,0.25,0.15,41,7.0,6.9,210,231,19.947506561679788,5.05,-0.01,-0.12,40,6.7,5.6,-203,1,0
2025-01-20 09:28:34.130580+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.75,0.25,0.15,41,7.0,6.8,210,231,19.801013245437343,5.07,-0.03,-0.12,40,6.7,5.8,-205,1,0
2025-01-20 09:28:35.475419+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.75,0.24,0.15,41,7.0,6.9,210,231,20.045168772508084,4.99,-0.03,-0.12,40,6.7,5.5,-206,1,0
2025-01-20 09:28:36.792665+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.72,0.25,0.15,41,7.0,7.0,210,231,20.008545443447474,5.01,-0.01,-0.12,40,6.7,5.5,-205,1,0
2025-01-20 09:28:38.095727+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.68,0.25,0.15,41,7.0,6.8,210,231,20.0817921015687,5.03,0.0,-0.12,40,6.9,5.3,-207,1,0
2025-01-20 09:28:39.514023+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.74,0.25,0.15,41,7.0,6.9,210,231,20.15503875968992,5.18,-0.01,-0.12,40,6.8,5.5,-206,1,0
2025-01-20 09:28:40.870758+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.76,0.25,0.15,41,7.0,7.0,210,231,19.8864676799121,5.03,0.0,-0.12,40,6.7,5.5,-206,1,0
2025-01-20 09:28:42.211180+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.75,0.25,0.15,41,7.0,6.7,210,231,19.93529878532625,5.18,-0.01,-0.12,40,6.8,5.7,-207,1,0
2025-01-20 09:28:43.584947+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.75,0.25,0.15,41,7.0,6.8,210,231,20.191662088750533,5.18,-0.01,-0.12,40,6.7,5.5,-205,1,0
2025-01-20 09:28:45.047428+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.71,0.25,0.15,41,7.0,7.0,210,231,19.99023377891717,5.09,0.0,-0.12,40,6.8,5.6,-207,1,0
2025-01-20 09:28:46.376688+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.76,0.25,0.15,41,7.0,7.0,210,231,20.16114264786669,5.1,0.0,-0.12,40,6.7,5.6,-206,1,0
2025-01-20 09:28:47.763430+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.75,0.25,0.14,41,7.0,6.8,210,231,20.039064884331317,5.21,0.0,-0.12,40,6.8,5.6,-206,1,0
2025-01-20 09:28:49.124092+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.67,0.25,0.14,41,7.0,6.8,210,231,19.89867545626564,5.14,-0.02,-0.12,40,6.8,5.6,-205,1,0
2025-01-20 09:28:50.427716+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.74,0.25,0.15,41,7.0,7.0,210,231,20.11231154245254,5.04,-0.03,-0.12,40,6.7,5.5,-206,1,0
2025-01-20 09:28:51.833815+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.71,0.25,0.14,41,7.0,6.7,210,231,20.063480437038393,5.25,0.0,-0.11,40,6.7,5.5,-205,1,0
2025-01-20 09:28:53.212853+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.73,0.25,0.15,41,7.0,6.9,210,231,19.880363791735334,5.07,-0.01,-0.12,40,6.7,5.8,-203,1,0
2025-01-20 09:28:54.542513+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.76,0.25,0.15,41,7.0,6.9,210,231,20.03296099615455,5.13,-0.01,-0.12,40,6.7,5.5,-206,1,0
2025-01-20 09:28:55.910906+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.74,0.25,0.15,41,7.0,6.9,210,231,20.100103766099004,5.07,-0.04,-0.12,40,6.7,5.9,-205,1,0
2025-01-20 09:28:57.262167+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.7,0.25,0.15,41,7.0,6.7,210,231,20.002441555270707,5.09,0.0,-0.12,40,6.8,6.0,-205,1,0
2025-01-20 09:28:58.634209+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.74,0.25,0.15,41,7.0,7.0,210,231,20.008545443447474,5.15,-0.01,-0.12,40,6.8,5.4,-206,1,0
2025-01-20 09:28:59.980707+00:00,14.997253250320453,19.996337667093936,14.991149362143684,5.67,0.24,0.14,41,7.0,6.8,210,231,19.929194897149483,5.1,0.0,-0.11,40,6.7,5.5,-206,1,0
2025-01-20 09:29:01.338940+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.67,0.29,0.19,41,9.3,6.5,280,231,19.95361044985656,5.02,-0.03,-0.16,40,9.1,5.5,-276,1,0
2025-01-20 09:29:02.697481+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.65,0.29,0.18,41,9.3,6.4,280,231,19.947506561679788,5.1,-0.04,-0.16,40,9.1,5.5,-275,1,0
2025-01-20 09:29:04.161131+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.64,0.28,0.18,41,9.3,6.4,280,231,19.93529878532625,4.98,-0.02,-0.16,40,9.0,5.8,-275,1,0
2025-01-20 09:29:05.516678+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.67,0.29,0.19,41,9.3,6.6,280,231,19.996337667093936,5.15,-0.03,-0.16,40,9.1,5.5,-275,1,0
2025-01-20 09:29:06.875722+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.65,0.29,0.19,41,9.3,6.4,280,231,20.008545443447474,5.0,-0.03,-0.16,40,9.3,5.4,-277,1,0
2025-01-20 09:29:08.241181+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.65,0.28,0.18,41,9.3,6.4,280,231,19.947506561679788,5.1,-0.03,-0.16,40,9.1,5.5,-276,1,0
2025-01-20 09:29:09.694188+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.67,0.29,0.19,41,9.3,6.6,280,231,20.075688213391928,5.16,-0.04,-0.16,40,9.1,5.5,-275,1,0
2025-01-20 09:29:11.069720+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.64,0.28,0.18,41,9.3,6.5,280,231,20.075688213391928,5.01,-0.05,-0.16,40,9.0,5.6,-275,1,0
2025-01-20 09:29:12.408958+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.67,0.28,0.18,41,9.3,6.5,280,231,19.95361044985656,4.98,-0.05,-0.16,40,9.0,5.5,-274,1,0
2025-01-20 09:29:13.769837+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.65,0.28,0.18,41,9.3,6.6,280,231,20.06958432521516,5.09,-0.01,-0.16,40,9.0,5.5,-273,1,0
2025-01-20 09:29:15.126702+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.67,0.29,0.19,41,9.3,6.4,280,231,20.014649331624245,5.08,-0.03,-0.16,40,9.1,5.7,-279,1,0
2025-01-20 09:29:16.450287+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.66,0.28,0.18,41,9.3,6.4,280,231,19.892571568088872,5.04,-0.03,-0.16,40,9.1,5.5,-276,1,0
2025-01-20 09:29:17.798579+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.6,0.28,0.18,41,9.3,6.5,280,231,20.075688213391928,5.05,-0.03,-0.16,40,9.1,5.6,-275,1,0
2025-01-20 09:29:19.199470+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.63,0.29,0.19,41,9.3,6.5,280,231,20.142830983336385,5.09,-0.04,-0.16,40,9.0,5.5,-275,1,0
2025-01-20 09:29:20.556634+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.67,0.28,0.18,41,9.3,6.4,280,231,20.03296099615455,5.11,-0.03,-0.16,40,9.1,5.2,-279,1,0
2025-01-20 09:29:21.911472+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.61,0.29,0.19,41,9.3,6.4,280,231,20.002441555270707,5.05,-0.03,-0.16,40,9.1,5.5,-275,1,0
2025-01-20 09:29:23.272812+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.67,0.29,0.19,41,9.3,6.4,280,231,19.996337667093936,5.04,-0.02,-0.16,40,9.0,5.5,-275,1,0
2025-01-20 09:29:24.630938+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.67,0.28,0.18,41,9.3,6.5,280,231,20.063480437038393,5.15,-0.04,-0.16,40,9.1,5.6,-275,1,0
2025-01-20 09:29:25.995096+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.62,0.29,0.19,41,9.3,6.4,280,231,20.014649331624245,5.03,-0.04,-0.16,40,9.1,5.6,-278,1,0
2025-01-20 09:29:27.338232+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.65,0.28,0.18,41,9.3,6.4,280,231,19.831532686321186,5.06,-0.06,-0.16,40,9.1,5.5,-276,1,0
2025-01-20 09:29:28.704220+00:00,19.996337667093936,19.996337667093936,19.99023377891717,5.63,0.28,0.18,41,9.3,6.5,280,231,20.008545443447474,5.13,-0.03,-0.16,40,9.1,5.4,-276,1,0
2025-01-20 09:29:30.064486+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.59,0.32,0.22,41,11.7,6.2,350,231,19.9841298907404,5.01,-0.07,-0.2,40,11.4,5.5,-345,1,0
2025-01-20 09:29:31.439137+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.61,0.32,0.22,41,11.7,6.2,350,231,20.075688213391928,5.11,-0.06,-0.2,40,11.4,5.7,-344,1,0
2025-01-20 09:29:32.777506+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.59,0.32,0.22,41,11.7,6.2,350,231,20.008545443447474,5.04,-0.06,-0.2,40,11.4,5.5,-344,1,0
2025-01-20 09:29:34.136018+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.61,0.32,0.22,41,11.7,6.3,350,231,19.85594823902826,5.23,-0.06,-0.2,40,11.4,5.9,-346,1,0
2025-01-20 09:29:35.497818+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.62,0.32,0.22,41,11.7,6.2,350,231,20.0817921015687,5.04,-0.05,-0.2,40,11.4,6.0,-346,1,0
2025-01-20 09:29:36.852731+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.59,0.32,0.22,41,11.7,6.2,350,231,20.002441555270707,5.06,-0.04,-0.2,40,11.6,5.6,-351,1,0
2025-01-20 09:29:38.210105+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.62,0.32,0.22,41,11.7,6.1,350,231,20.063480437038393,5.03,-0.08,-0.2,40,11.4,5.7,-347,1,0
2025-01-20 09:29:39.568014+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.58,0.32,0.22,41,11.7,6.2,350,231,20.057376548861622,5.12,-0.06,-0.2,40,11.3,5.7,-344,1,0
2025-01-20 09:29:40.929867+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.6,0.33,0.22,41,11.7,6.3,350,231,20.045168772508084,4.96,-0.06,-0.2,40,11.4,5.6,-344,1,0
2025-01-20 09:29:42.250033+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.58,0.32,0.22,41,11.7,6.2,350,231,19.80711713361411,5.13,-0.09,-0.2,40,11.4,5.6,-346,1,0
2025-01-20 09:29:43.639491+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.58,0.32,0.22,41,11.7,6.1,350,231,20.002441555270707,5.11,-0.06,-0.2,40,11.4,5.6,-350,1,0
2025-01-20 09:29:44.997586+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.62,0.33,0.22,41,11.7,6.3,350,231,20.057376548861622,5.03,-0.09,-0.2,40,11.4,5.3,-349,1,0
2025-01-20 09:29:46.356379+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.6,0.32,0.22,41,11.7,6.1,350,231,20.063480437038393,5.07,-0.09,-0.2,40,11.3,5.5,-346,1,0
2025-01-20 09:29:47.682882+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.59,0.33,0.22,41,11.7,6.2,350,231,20.045168772508084,5.02,-0.1,-0.2,40,11.4,5.6,-343,1,0
2025-01-20 09:29:49.071053+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.58,0.32,0.22,41,11.7,6.2,350,231,19.94140267350302,5.19,-0.09,-0.2,40,11.4,6.0,-346,1,0
2025-01-20 09:29:50.395498+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.59,0.32,0.22,41,11.7,6.2,350,231,19.93529878532625,5.06,-0.06,-0.2,40,11.4,5.7,-345,1,0
2025-01-20 09:29:51.905799+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.6,0.32,0.22,41,11.7,6.2,350,231,20.02685710797778,4.99,-0.1,-0.2,40,11.4,5.2,-349,1,0
2025-01-20 09:29:53.355460+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.6,0.33,0.22,41,11.7,6.3,350,231,20.020753219801012,5.09,-0.06,-0.2,40,11.4,5.6,-345,1,0
2025-01-20 09:29:54.711936+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.61,0.32,0.22,41,11.7,6.3,350,231,20.057376548861622,4.98,-0.09,-0.2,40,11.4,6.0,-345,1,0
2025-01-20 09:29:56.071825+00:00,24.99542208386742,19.996337667093936,24.989318195690654,5.61,0.32,0.22,41,11.7,6.2,350,231,20.02685710797778,5.09,-0.06,-0.2,40,11.3,5.8,-345,1,0
2025-01-20 09:29:57.426910+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.57,0.36,0.26,41,14.0,6.0,420,231,19.9841298907404,5.04,-0.1,-0.24,40,13.9,5.9,-416,1,0
2025-01-20 09:29:58.767547+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.55,0.36,0.26,41,14.0,6.1,420,231,19.94140267350302,5.03,-0.09,-0.24,40,13.8,5.6,-415,1,0
2025-01-20 09:30:00.244757+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.56,0.37,0.26,41,14.0,6.0,420,231,20.014649331624245,5.1,-0.09,-0.24,40,13.7,5.6,-416,1,0
2025-01-20 09:30:01.604765+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.55,0.37,0.26,41,14.0,5.9,420,231,20.057376548861622,4.95,-0.09,-0.24,40,14.0,5.6,-417,1,0
2025-01-20 09:30:02.963598+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.56,0.36,0.26,41,14.0,6.1,420,231,19.965818226210093,5.17,-0.1,-0.24,40,13.7,5.6,-416,1,0
2025-01-20 09:30:04.320849+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.56,0.36,0.26,41,14.0,6.1,420,231,20.020753219801012,5.04,-0.09,-0.24,40,13.7,5.5,-421,1,0
2025-01-20 09:30:05.678129+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.54,0.36,0.26,41,14.0,6.0,420,231,20.008545443447474,5.11,-0.1,-0.24,40,13.8,5.5,-416,1,0
2025-01-20 09:30:06.997854+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.57,0.36,0.26,41,14.0,6.1,420,231,19.97802600256363,5.11,-0.1,-0.24,40,13.7,5.6,-413,1,0
2025-01-20 09:30:08.397887+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.54,0.36,0.26,41,14.0,6.0,420,231,20.075688213391928,5.08,-0.11,-0.24,40,13.8,5.5,-420,1,0
2025-01-20 09:30:09.753972+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.57,0.37,0.26,41,14.0,6.0,420,231,20.063480437038393,4.92,-0.1,-0.24,40,13.7,5.4,-414,1,0
2025-01-20 09:30:11.111917+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.57,0.36,0.26,41,14.0,6.0,420,231,20.020753219801012,5.1,-0.1,-0.24,40,13.8,5.3,-417,1,0
2025-01-20 09:30:12.408280+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.56,0.36,0.26,41,14.0,6.0,420,231,20.063480437038393,5.01,-0.1,-0.24,40,13.7,6.0,-416,1,0
2025-01-20 09:30:13.825374+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.58,0.36,0.26,41,14.0,6.0,420,231,19.971922114386864,5.09,-0.09,-0.24,40,13.8,5.6,-416,1,0
2025-01-20 09:30:15.180390+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.57,0.37,0.26,41,14.0,6.0,420,231,20.014649331624245,5.0,-0.11,-0.24,40,13.7,6.0,-416,1,0
2025-01-20 09:30:16.492852+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.55,0.36,0.26,41,14.0,6.0,420,231,19.8864676799121,5.08,-0.1,-0.24,40,13.7,5.9,-415,1,0
2025-01-20 09:30:17.918452+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.55,0.36,0.26,41,14.0,6.0,420,231,20.008545443447474,5.05,-0.1,-0.24,40,13.7,6.1,-413,1,0
2025-01-20 09:30:19.258104+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.53,0.36,0.26,41,14.0,6.0,420,231,20.002441555270707,5.09,-0.11,-0.24,40,13.7,5.6,-416,1,0
2025-01-20 09:30:20.621404+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.56,0.37,0.26,41,14.0,6.0,420,231,20.008545443447474,5.02,-0.08,-0.24,40,13.7,5.6,-414,1,0
2025-01-20 09:30:21.973317+00:00,29.994506500640906,19.996337667093936,29.98840261246414,5.54,0.36,0.26,41,14.0,6.0,420,231,20.014649331624245,5.11,-0.12,-0.24,40,13.7,5.6,-417,1,0
2025-01-20 09:30:23.331158+00:00,34.99969480559116,19.996337667093936,34.99359091741439,5.5,0.4,0.3,41,16.3,5.9,490,231,20.051272660684855,4.98,-0.12,-0.28,40,16.1,5.6,-486,1,0
2025-01-20 09:30:24.628942+00:00,34.99969480559116,19.996337667093936,34.99359091741439,5.53,0.4,0.3,41,16.3,5.9,490,231,20.063480437038393,5.02,-0.13,-0.28,40,16.1,6.0,-487,1,0
2025-01-20 09:30:26.044520+00:00,34.99969480559116,19.996337667093936,34.99359091741439,5.53,0.4,0.3,41,16.3,5.9,490,231,19.93529878532625,5.06,-0.16,-0.28,40,16.1,6.0,-481,1,0
2025-01-20 09:30:27.403271+00:00,34.99969480559116,19.996337667093936,34.99359091741439,5.51,0.41,0.3,41,16.3,5.9,490,231,20.020753219801012,5.06,-0.13,-0.28,40,16.1,5.5,-487,1,0
2025-01-20 09:30:28.967206+00:00,34.99969480559116,19.996337667093936,34.99359091741439,5.54,0.41,0.3,41,16.3,5.9,490,231,20.045168772508084,5.08,-0.13,-0.28,40,16.5,5.7,-490,1,0
2025-01-20 09:30:30.325817+00:00,34.99969480559116,19.996337667093936,34.99359091741439,5.53,0.4,0.3,41,16.3,5.9,490,231,20.002441555270707,5.14,-0.13,-0.28,40,16.0,5.6,-485,1,0
2025-01-20 09:30:31.652783+00:00,34.99969480559116,19.996337667093936,34.99359091741439,5.52,0.4,0.3,41,16.3,5.9,490,231,20.057376548861622,5.02,-0.13,-0.28,40,16.0,5.3,-485,1,0
2025-01-20 09:30:33.049448+00:00,34.99969480559116,19.996337667093936,34.99359091741439,5.52,0.4,0.3,41,16.3,5.9,490,231,19.904779344442407,5.13,-0.14,-0.28,40,16.1,5.7,-484,1,0
