time,spd_ref,tq_ref,mav_spd,m1_current,m1_kw,m1_shaft_kw,m1_heatsink_tmp,m1_frequency,m1_torque_nm,m1_rpm,m1_kwh,mav_tq,m2_current,m2_kw,m2_shaft_kw,m2_heatsink_tmp,m2_frequency,m2_torque_nm,m2_rpm,m2_kwh,predicted_power
2025-01-20 09:38:50.433180+00:00,9.998168833546968,29.994506500640906,9.9920649453702,5.77,0.22,0.11,41,4.7,8.1,140,231,29.902948177989376,4.99,0.02,-0.11,40,4.4,8.6,-135,1,0
2025-01-20 09:38:51.752475+00:00,9.998168833546968,29.994506500640906,9.9920649453702,5.86,0.22,0.11,41,4.7,7.8,140,231,30.000610388817673,5.09,0.02,-0.11,40,4.3,8.4,-135,1,0
2025-01-20 09:38:53.147647+00:00,9.998168833546968,29.994506500640906,9.9920649453702,5.8,0.21,0.11,41,4.7,7.9,140,231,30.049441494231825,5.1,0.01,-0.11,40,4.3,8.3,-135,1,0
2025-01-20 09:38:54.464063+00:00,9.998168833546968,29.994506500640906,9.9920649453702,5.86,0.22,0.11,41,4.7,8.2,140,231,29.957883171580296,5.05,0.01,-0.11,40,4.2,8.5,-134,1,0
2025-01-20 09:38:55.864301+00:00,9.998168833546968,29.994506500640906,9.9920649453702,5.85,0.22,0.11,41,4.7,8.2,140,231,30.000610388817673,5.07,0.02,-0.11,40,4.3,8.7,-134,1,0
2025-01-20 09:38:57.220213+00:00,14.997253250320453,29.994506500640906,14.246475004577915,5.49,0.32,0.21,41,6.9,9.6,210,231,30.189830922297503,5.52,-0.02,-0.18,40,6.6,8.4,-203,1,0
2025-01-20 09:38:58.582144+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.82,0.31,0.2,41,7.0,9.2,210,231,29.945675395226758,5.38,-0.04,-0.17,40,6.5,8.7,-203,1,0
2025-01-20 09:39:00.044311+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.77,0.31,0.2,41,7.0,9.3,210,231,30.165415369590427,5.29,-0.05,-0.17,40,6.6,8.3,-203,1,0
2025-01-20 09:39:01.395230+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.78,0.31,0.2,41,7.0,9.4,210,231,30.14099981688335,5.44,-0.05,-0.18,40,6.6,8.3,-203,1,0
2025-01-20 09:39:02.795283+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.78,0.31,0.2,41,7.0,9.3,210,231,30.165415369590427,5.29,-0.06,-0.17,40,6.6,8.4,-202,1,0
2025-01-20 09:39:04.113366+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.83,0.31,0.2,41,7.0,9.2,210,231,29.957883171580296,5.31,-0.06,-0.17,40,6.6,8.4,-202,1,0
2025-01-20 09:39:05.453711+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.78,0.31,0.2,41,7.0,9.2,210,231,29.915155954342914,5.39,-0.04,-0.17,40,6.8,8.5,-207,1,0
2025-01-20 09:39:06.832362+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.79,0.31,0.2,41,7.0,9.3,210,231,30.018922053347982,5.4,-0.04,-0.17,40,6.6,8.3,-204,1,0
2025-01-20 09:39:08.190122+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.8,0.31,0.2,41,7.0,9.3,210,231,30.098272599645973,5.66,-0.05,-0.18,40,6.6,8.3,-204,1,0
2025-01-20 09:39:09.547007+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.76,0.31,0.2,41,7.0,9.2,210,231,30.269181468595495,5.35,-0.06,-0.17,40,6.7,8.4,-204,1,0
2025-01-20 09:39:10.904407+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.81,0.31,0.2,41,7.0,9.2,210,231,30.06164927058536,5.38,-0.07,-0.17,40,6.6,8.4,-203,1,0
2025-01-20 09:39:12.235414+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.81,0.31,0.2,41,7.0,9.3,210,231,29.98840261246414,5.38,-0.04,-0.17,40,6.8,8.7,-203,1,0
2025-01-20 09:39:13.532550+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.78,0.31,0.2,41,7.0,9.2,210,231,30.02502594152475,5.57,-0.06,-0.18,40,6.6,8.2,-203,1,0
2025-01-20 09:39:14.872506+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.78,0.31,0.2,41,7.0,9.1,210,231,30.189830922297503,5.4,-0.05,-0.17,40,6.6,8.5,-207,1,0
2025-01-20 09:39:16.230264+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.77,0.31,0.2,41,7.0,9.2,210,231,30.092168711469203,5.41,-0.06,-0.17,40,6.6,8.4,-203,1,0
2025-01-20 09:39:17.538458+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.82,0.31,0.2,41,7.0,9.3,210,231,29.98840261246414,5.44,-0.04,-0.17,40,6.6,8.4,-203,1,0
2025-01-20 09:39:18.864267+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.76,0.31,0.2,41,7.0,9.2,210,231,30.055545382408592,5.29,-0.05,-0.18,40,6.6,8.3,-204,1,0
2025-01-20 09:39:20.201081+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.73,0.31,0.2,41,7.0,9.1,210,231,30.202038698651037,5.5,-0.07,-0.17,40,6.7,8.4,-205,1,0
2025-01-20 09:39:21.523445+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.79,0.31,0.2,41,7.0,9.3,210,231,30.214246475004575,5.38,-0.04,-0.18,40,6.6,8.4,-202,1,0
2025-01-20 09:39:22.920209+00:00,14.997253250320453,29.994506500640906,14.991149362143684,5.79,0.31,0.2,41,7.0,9.2,210,231,30.15320759323689,5.32,-0.04,-0.18,40,6.7,8.4,-205,1,0
2025-01-20 09:39:24.245953+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.75,0.37,0.26,41,9.3,9.0,280,231,30.214246475004575,5.34,-0.09,-0.24,40,8.8,8.4,-272,1,0
2025-01-20 09:39:25.631330+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.76,0.37,0.26,41,9.3,8.9,280,231,30.134895928706584,5.28,-0.11,-0.24,40,8.9,8.7,-276,1,0
2025-01-20 09:39:26.998062+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.77,0.37,0.25,41,9.3,8.9,280,231,29.9761948361106,5.31,-0.09,-0.24,40,8.9,8.4,-273,1,0
2025-01-20 09:39:28.450468+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.76,0.37,0.26,41,9.3,8.9,280,231,30.006714276994444,5.35,-0.12,-0.24,40,8.9,8.8,-274,1,0
2025-01-20 09:39:29.775929+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.75,0.37,0.26,41,9.3,8.9,280,231,30.189830922297503,5.38,-0.11,-0.24,40,9.2,8.7,-279,1,0
2025-01-20 09:39:31.169320+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.73,0.37,0.26,41,9.3,8.9,280,231,30.11658426417628,5.24,-0.08,-0.24,40,9.0,8.8,-273,1,0
2025-01-20 09:39:32.500878+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.73,0.37,0.26,41,9.3,9.0,280,231,30.177623145943965,5.4,-0.09,-0.24,40,8.9,8.4,-273,1,0
2025-01-20 09:39:33.917722+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.72,0.37,0.26,41,9.3,9.0,280,231,30.147103705060122,5.35,-0.1,-0.24,40,8.9,8.4,-273,1,0
2025-01-20 09:39:35.240976+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.77,0.37,0.26,41,9.3,9.0,280,231,30.122688152353046,5.28,-0.1,-0.24,40,8.9,8.4,-274,1,0
2025-01-20 09:39:36.567526+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.74,0.37,0.26,41,9.3,8.9,280,231,30.189830922297503,5.37,-0.12,-0.24,40,8.9,8.3,-274,1,0
2025-01-20 09:39:37.960261+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.77,0.37,0.26,41,9.3,9.0,280,231,30.15320759323689,5.33,-0.09,-0.24,40,9.1,8.3,-276,1,0
2025-01-20 09:39:39.310790+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.76,0.37,0.26,41,9.3,9.1,280,231,30.092168711469203,5.34,-0.1,-0.24,40,8.9,8.4,-273,1,0
2025-01-20 09:39:40.671733+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.75,0.37,0.26,41,9.3,8.9,280,231,30.177623145943965,5.29,-0.12,-0.24,40,9.0,8.4,-273,1,0
2025-01-20 09:39:41.994639+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.75,0.37,0.25,41,9.3,8.9,280,231,30.128792040529817,5.29,-0.08,-0.24,40,8.8,8.5,-271,1,0
2025-01-20 09:39:43.393990+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.77,0.37,0.26,41,9.3,8.8,280,231,30.147103705060122,5.43,-0.11,-0.24,40,8.9,9.0,-271,1,0
2025-01-20 09:39:44.745492+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.74,0.37,0.26,41,9.3,8.9,280,231,30.02502594152475,5.38,-0.13,-0.24,40,8.9,8.5,-274,1,0
2025-01-20 09:39:46.091290+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.75,0.37,0.26,41,9.3,9.0,280,231,30.098272599645973,5.49,-0.1,-0.24,40,9.0,9.0,-274,1,0
2025-01-20 09:39:47.429909+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.76,0.37,0.26,41,9.3,8.9,280,231,30.256973692241957,5.41,-0.11,-0.24,40,8.9,8.3,-273,1,0
2025-01-20 09:39:48.818719+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.74,0.37,0.25,41,9.3,9.0,280,231,30.226454251358113,5.37,-0.1,-0.24,40,8.9,8.4,-273,1,0
2025-01-20 09:39:50.175492+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.77,0.37,0.26,41,9.3,8.9,280,231,30.14099981688335,5.4,-0.12,-0.24,40,9.0,8.8,-274,1,0
2025-01-20 09:39:51.535957+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.75,0.37,0.26,41,9.3,8.9,280,231,30.11658426417628,5.34,-0.1,-0.24,40,9.0,8.5,-276,1,0
2025-01-20 09:39:52.903459+00:00,19.996337667093936,29.994506500640906,19.99023377891717,5.74,0.37,0.26,41,9.3,8.9,280,231,30.031129829701516,5.35,-0.1,-0.24,40,9.0,8.5,-273,1,0
2025-01-20 09:39:54.368271+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.74,0.43,0.32,41,11.7,8.7,350,231,30.165415369590427,5.39,-0.17,-0.3,40,11.2,8.4,-343,1,0
2025-01-20 09:39:55.713048+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.73,0.43,0.31,41,11.7,8.6,350,231,30.214246475004575,5.34,-0.13,-0.3,40,11.3,8.3,-344,1,0
2025-01-20 09:39:57.062706+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.73,0.43,0.31,41,11.7,8.7,350,231,30.171519257767194,5.34,-0.17,-0.3,40,11.2,8.3,-343,1,0
2025-01-20 09:39:58.430428+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.72,0.43,0.31,41,11.7,8.7,350,231,30.134895928706584,5.38,-0.15,-0.3,40,11.3,8.4,-343,1,0
2025-01-20 09:39:59.738769+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.73,0.43,0.31,41,11.7,8.7,350,231,30.134895928706584,5.31,-0.14,-0.3,40,11.2,8.3,-344,1,0
2025-01-20 09:40:01.144098+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.73,0.43,0.32,41,11.7,8.7,350,231,30.000610388817673,5.31,-0.15,-0.3,40,11.2,9.0,-341,1,0
2025-01-20 09:40:02.500819+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.7,0.43,0.32,41,11.7,8.6,350,231,30.079960935115665,5.31,-0.15,-0.3,40,11.2,8.7,-343,1,0
2025-01-20 09:40:03.860614+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.75,0.43,0.32,41,11.7,8.7,350,231,30.10437648782274,5.26,-0.15,-0.3,40,11.2,8.4,-343,1,0
2025-01-20 09:40:05.183465+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.72,0.43,0.31,41,11.7,8.8,350,231,30.098272599645973,5.46,-0.14,-0.3,40,11.3,8.3,-343,1,0
2025-01-20 09:40:06.575155+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.71,0.43,0.32,41,11.7,8.6,350,231,30.15931148141366,5.35,-0.14,-0.3,40,11.2,8.0,-343,1,0
2025-01-20 09:40:07.937992+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.74,0.43,0.31,41,11.7,8.7,350,231,30.177623145943965,5.4,-0.16,-0.3,40,11.2,8.3,-344,1,0
2025-01-20 09:40:09.290386+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.74,0.43,0.31,41,11.7,8.7,350,231,30.15931148141366,5.23,-0.16,-0.3,40,11.1,8.4,-341,1,0
2025-01-20 09:40:10.648809+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.73,0.43,0.31,41,11.7,8.7,350,231,29.9761948361106,5.36,-0.15,-0.3,40,11.2,8.5,-343,1,0
2025-01-20 09:40:12.007417+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.74,0.43,0.31,41,11.7,8.7,350,231,30.098272599645973,5.38,-0.13,-0.3,40,11.3,8.4,-344,1,0
2025-01-20 09:40:13.365473+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.77,0.43,0.31,41,11.7,8.8,350,231,30.183727034120732,5.28,-0.16,-0.3,40,11.3,8.4,-347,1,0
2025-01-20 09:40:14.723540+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.75,0.43,0.31,41,11.7,8.6,350,231,30.079960935115665,5.38,-0.15,-0.3,40,11.2,8.7,-342,1,0
2025-01-20 09:40:16.076754+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.74,0.43,0.31,41,11.7,8.7,350,231,30.086064823292435,5.33,-0.15,-0.3,40,11.3,8.3,-343,1,0
2025-01-20 09:40:17.441622+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.72,0.43,0.31,41,11.7,8.7,350,231,30.092168711469203,5.35,-0.13,-0.3,40,11.3,8.5,-344,1,0
2025-01-20 09:40:18.797246+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.71,0.43,0.31,41,11.7,8.6,350,231,30.134895928706584,5.2,-0.15,-0.3,40,11.4,8.6,-344,1,0
2025-01-20 09:40:20.157074+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.74,0.43,0.31,41,11.7,8.7,350,231,30.165415369590427,5.21,-0.17,-0.3,40,11.2,8.2,-343,1,0
2025-01-20 09:40:21.514383+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.72,0.43,0.31,41,11.7,8.7,350,231,30.24476591588842,5.32,-0.15,-0.3,40,11.2,8.4,-342,1,0
2025-01-20 09:40:22.873323+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.73,0.43,0.31,41,11.7,8.7,350,231,29.9761948361106,5.4,-0.16,-0.3,40,11.3,8.4,-344,1,0
2025-01-20 09:40:24.227686+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.73,0.43,0.31,41,11.7,8.7,350,231,30.10437648782274,5.35,-0.15,-0.3,40,11.3,8.8,-343,1,0
2025-01-20 09:40:25.586941+00:00,24.99542208386742,29.994506500640906,24.989318195690654,5.71,0.43,0.31,41,11.7,8.7,350,231,30.11658426417628,5.27,-0.14,-0.3,40,11.5,8.2,-345,1,0
2025-01-20 09:40:26.947525+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.74,0.49,0.37,41,14.0,8.5,420,231,30.110480375999508,5.2,-0.21,-0.36,40,13.6,8.4,-414,1,0
2025-01-20 09:40:28.301573+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.7,0.49,0.37,41,14.0,8.6,420,231,30.02502594152475,5.35,-0.18,-0.36,40,13.6,8.8,-413,1,0
2025-01-20 09:40:29.658123+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.73,0.49,0.37,41,14.0,8.6,420,231,30.147103705060122,5.37,-0.21,-0.36,40,13.6,7.9,-418,1,0
2025-01-20 09:40:30.994080+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.73,0.49,0.37,41,14.0,8.6,420,231,30.15931148141366,5.37,-0.18,-0.36,40,13.6,8.3,-414,1,0
2025-01-20 09:40:32.375218+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.74,0.49,0.37,41,14.0,8.6,420,231,29.957883171580296,5.42,-0.19,-0.36,40,13.6,8.2,-413,1,0
2025-01-20 09:40:33.732779+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.71,0.49,0.37,41,14.0,8.6,420,231,30.183727034120732,5.32,-0.21,-0.36,40,13.6,8.2,-419,1,0
2025-01-20 09:40:35.091237+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.72,0.49,0.37,41,14.0,8.5,420,231,30.15320759323689,5.33,-0.18,-0.36,40,13.6,8.3,-413,1,0
2025-01-20 09:40:36.447908+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.71,0.49,0.37,41,14.0,8.5,420,231,30.037233717878287,5.29,-0.21,-0.36,40,13.6,8.5,-410,1,0
2025-01-20 09:40:37.811946+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.68,0.49,0.37,41,14.0,8.6,420,231,30.079960935115665,5.39,-0.18,-0.36,40,13.6,7.9,-415,1,0
2025-01-20 09:40:39.169445+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.72,0.49,0.37,41,14.0,8.6,420,231,30.10437648782274,5.34,-0.2,-0.36,40,13.6,8.3,-413,1,0
2025-01-20 09:40:40.524557+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.69,0.49,0.37,41,14.0,8.5,420,231,30.10437648782274,5.37,-0.22,-0.36,40,13.5,8.6,-410,1,0
2025-01-20 09:40:41.881927+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.7,0.49,0.37,41,14.0,8.5,420,231,30.250869804065186,5.26,-0.21,-0.36,40,13.7,8.6,-414,1,0
2025-01-20 09:40:43.233483+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.7,0.49,0.37,41,14.0,8.6,420,231,30.043337606055054,5.4,-0.17,-0.36,40,13.6,8.1,-413,1,0
2025-01-20 09:40:44.595606+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.68,0.49,0.37,41,14.0,8.6,420,231,30.098272599645973,5.35,-0.21,-0.36,40,13.4,8.4,-413,1,0
2025-01-20 09:40:45.953393+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.72,0.49,0.37,41,14.0,8.6,420,231,30.23255813953488,5.23,-0.22,-0.36,40,13.6,8.9,-414,1,0
2025-01-20 09:40:47.282966+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.72,0.49,0.37,41,14.0,8.6,420,231,29.927363730696452,5.33,-0.22,-0.36,40,13.6,8.3,-413,1,0
2025-01-20 09:40:48.670360+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.71,0.49,0.37,41,14.0,8.5,420,231,30.134895928706584,5.36,-0.2,-0.36,40,13.6,8.2,-412,1,0
2025-01-20 09:40:50.027609+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.74,0.49,0.37,41,14.0,8.6,420,231,30.165415369590427,5.48,-0.17,-0.36,40,13.6,8.4,-414,1,0
2025-01-20 09:40:51.359917+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.71,0.49,0.37,41,14.0,8.5,420,231,30.10437648782274,5.28,-0.22,-0.36,40,13.6,8.4,-413,1,0
2025-01-20 09:40:52.750827+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.74,0.49,0.37,41,14.0,8.6,420,231,30.11658426417628,5.35,-0.2,-0.36,40,13.5,8.8,-409,1,0
2025-01-20 09:40:54.102123+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.72,0.49,0.37,41,14.0,8.5,420,231,30.086064823292435,5.44,-0.21,-0.36,40,13.6,8.4,-413,1,0
2025-01-20 09:40:55.459365+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.72,0.49,0.37,41,14.0,8.5,420,231,30.14099981688335,5.28,-0.18,-0.36,40,13.5,8.4,-410,1,0
2025-01-20 09:40:56.792516+00:00,29.994506500640906,29.994506500640906,29.98840261246414,5.7,0.49,0.37,41,14.0,8.6,420,231,30.177623145943965,5.41,-0.18,-0.36,40,13.6,8.2,-416,1,0
