time,spd_ref,tq_ref,mav_spd,m1_current,m1_kw,m1_shaft_kw,m1_heatsink_tmp,m1_frequency,m1_torque_nm,m1_rpm,m1_kwh,mav_tq,m2_current,m2_kw,m2_shaft_kw,m2_heatsink_tmp,m2_frequency,m2_torque_nm,m2_rpm,m2_kwh,predicted_power
2025-01-20 09:22:00.409886+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.34,0.34,0.25,41,25.7,3.2,770,231,10.095831044375267,4.94,-0.03,-0.22,40,25.6,2.8,-768,1,0
2025-01-20 09:22:01.770971+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.33,0.35,0.25,41,25.7,3.1,770,231,9.94323383995605,4.79,-0.06,-0.22,40,25.1,2.5,-774,1,0
2025-01-20 09:22:03.131603+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.32,0.34,0.24,41,25.7,3.1,770,231,9.900506622718671,4.92,-0.05,-0.22,40,25.6,2.7,-768,1,0
2025-01-20 09:22:04.426836+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.32,0.34,0.25,41,25.7,3.1,770,231,9.937129951779283,4.95,-0.05,-0.22,40,25.5,3.4,-766,1,0
2025-01-20 09:22:05.843423+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.34,0.34,0.24,41,25.7,3.2,770,231,9.94933772813282,4.9,-0.08,-0.22,40,25.6,2.7,-770,1,0
2025-01-20 09:22:07.198934+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.34,0.34,0.24,41,25.7,3.2,770,231,9.9920649453702,4.87,-0.06,-0.21,40,25.5,3.2,-765,1,0
2025-01-20 09:22:08.564214+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.33,0.34,0.25,41,25.7,3.1,770,231,10.101934932552036,4.88,-0.05,-0.22,40,25.5,2.9,-765,1,0
2025-01-20 09:22:09.915900+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.32,0.34,0.24,41,25.7,3.2,770,231,9.86388329365806,4.83,-0.06,-0.22,40,25.5,2.7,-770,1,0
2025-01-20 09:22:11.281585+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.31,0.34,0.25,41,25.7,3.2,770,231,10.053103827137885,4.85,-0.07,-0.22,40,25.6,2.7,-765,1,0
2025-01-20 09:22:12.633167+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.32,0.34,0.25,41,25.7,3.1,770,231,9.77232497100653,4.92,-0.08,-0.22,40,25.3,2.6,-766,1,0
2025-01-20 09:22:13.991125+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.32,0.34,0.25,41,25.7,3.1,770,231,9.937129951779283,4.77,-0.03,-0.22,40,25.6,2.5,-767,1,0
2025-01-20 09:22:15.348170+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.32,0.34,0.25,41,25.7,3.1,770,231,10.089727156198498,4.83,-0.1,-0.21,40,25.5,2.8,-766,1,0
2025-01-20 09:22:16.657254+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.32,0.35,0.25,41,25.7,3.1,770,231,9.869987181834828,4.9,-0.04,-0.22,40,25.7,3.0,-769,1,0
2025-01-20 09:22:18.072524+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.32,0.35,0.25,41,25.7,3.2,770,231,9.985961057193432,4.89,-0.05,-0.22,40,25.5,2.6,-764,1,0
2025-01-20 09:22:19.453421+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.32,0.34,0.25,41,25.7,3.1,770,231,9.851675517304523,4.82,-0.1,-0.22,40,25.5,2.6,-772,1,0
2025-01-20 09:22:20.783239+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.32,0.35,0.25,41,25.7,3.1,770,231,10.053103827137885,4.93,-0.03,-0.22,40,25.5,3.1,-763,1,0
2025-01-20 09:22:22.250765+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.33,0.34,0.25,41,25.7,3.2,770,231,10.028688274430811,4.89,-0.04,-0.22,40,25.5,2.9,-763,1,0
2025-01-20 09:22:23.613057+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.34,0.34,0.25,41,25.7,3.2,770,231,9.931026063602514,4.79,-0.06,-0.22,40,25.5,2.7,-767,1,0
2025-01-20 09:22:24.967273+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.33,0.34,0.25,41,25.7,3.1,770,231,10.010376609900506,4.86,-0.1,-0.22,40,25.4,3.1,-767,1,0
2025-01-20 09:22:26.294323+00:00,54.996032472685094,9.998168833546968,54.98992858450833,5.32,0.34,0.25,41,25.7,3.1,770,231,9.937129951779283,4.9,-0.05,-0.22,40,25.9,2.7,-771,1,0
2025-01-20 09:22:27.597281+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.33,0.36,0.26,41,28.0,3.1,840,231,10.022584386254042,4.88,-0.08,-0.24,40,27.9,2.9,-833,1,0
2025-01-20 09:22:29.029439+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.32,0.36,0.27,41,28.0,3.1,840,231,10.065311603491423,4.86,-0.07,-0.23,40,27.9,2.5,-835,1,0
2025-01-20 09:22:30.387914+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.32,0.36,0.27,41,28.0,3.1,840,231,10.095831044375267,4.89,-0.06,-0.24,40,27.7,2.8,-832,1,0
2025-01-20 09:22:31.747979+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.31,0.36,0.27,41,28.0,3.1,840,231,10.132454373435879,4.91,-0.05,-0.24,40,27.7,3.2,-837,1,0
2025-01-20 09:22:33.103845+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.31,0.36,0.27,41,28.0,3.1,840,231,9.94933772813282,4.83,-0.04,-0.23,40,27.8,2.7,-831,1,0
2025-01-20 09:22:34.567341+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.31,0.36,0.27,41,28.0,3.1,840,231,10.04089605078435,4.95,-0.06,-0.24,40,27.9,3.3,-838,1,0
2025-01-20 09:22:35.942340+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.32,0.37,0.27,41,28.0,3.1,840,231,9.808948300067142,4.91,-0.06,-0.24,40,27.9,3.3,-844,1,0
2025-01-20 09:22:37.290628+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.31,0.36,0.27,41,28.0,3.1,840,231,9.961545504486358,4.87,-0.05,-0.24,40,27.9,2.6,-837,1,0
2025-01-20 09:22:38.638710+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.32,0.37,0.27,41,28.0,3.0,840,231,9.937129951779283,4.82,-0.07,-0.24,40,27.9,3.0,-840,1,0
2025-01-20 09:22:39.998005+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.3,0.37,0.27,41,28.0,3.1,840,231,9.717389977415612,4.8,-0.08,-0.24,40,27.9,2.2,-845,1,0
2025-01-20 09:22:41.465906+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.31,0.36,0.27,41,28.0,3.1,840,231,10.12635048525911,4.81,-0.05,-0.24,40,27.7,2.6,-842,1,0
2025-01-20 09:22:42.830722+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.32,0.36,0.27,41,28.0,3.1,840,231,10.046999938961118,4.81,-0.08,-0.24,40,27.9,3.2,-837,1,0
2025-01-20 09:22:44.183003+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.31,0.36,0.27,41,28.0,3.1,840,231,9.851675517304523,4.81,-0.01,-0.24,40,27.9,2.9,-839,1,0
2025-01-20 09:22:45.554240+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.31,0.37,0.27,41,28.0,3.1,840,231,9.796740523713606,4.87,-0.07,-0.24,40,28.0,2.6,-842,1,0
2025-01-20 09:22:47.011638+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.3,0.36,0.27,41,28.0,3.1,840,231,10.114142708905572,4.83,-0.07,-0.24,40,27.7,3.5,-832,1,0
2025-01-20 09:22:48.336334+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.3,0.36,0.27,41,28.0,3.1,840,231,10.059207715314654,4.89,-0.06,-0.24,40,27.8,2.7,-836,1,0
2025-01-20 09:22:49.635717+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.31,0.36,0.27,41,28.0,3.1,840,231,10.046999938961118,4.83,-0.09,-0.24,40,27.9,3.1,-840,1,0
2025-01-20 09:22:51.068199+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.32,0.36,0.27,41,28.0,3.1,840,231,10.004272721723737,4.78,-0.04,-0.24,40,27.8,2.7,-832,1,0
2025-01-20 09:22:52.478778+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.32,0.37,0.27,41,28.0,3.1,840,231,10.022584386254042,4.96,-0.03,-0.23,40,27.9,3.2,-837,1,0
2025-01-20 09:22:53.889303+00:00,59.99511688945858,9.998168833546968,59.98901300128181,5.31,0.37,0.27,41,28.0,3.1,840,231,9.90661051089544,4.92,-0.05,-0.24,40,27.8,2.1,-840,1,0
2025-01-20 09:22:55.245049+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.39,0.29,41,30.3,3.0,910,231,9.888298846365133,4.9,-0.1,-0.26,40,30.3,3.0,-909,1,0
2025-01-20 09:22:56.604361+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.29,0.39,0.29,41,30.3,3.0,910,231,9.851675517304523,4.85,-0.07,-0.26,40,30.9,2.6,-909,1,0
2025-01-20 09:22:57.963851+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.31,0.39,0.29,41,30.3,3.1,910,231,9.894402734541902,4.93,-0.11,-0.26,40,30.3,2.5,-908,1,0
2025-01-20 09:22:59.330913+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.38,0.29,41,30.3,3.1,910,231,10.03479216260758,4.84,-0.08,-0.26,40,30.0,2.7,-914,1,0
2025-01-20 09:23:00.678372+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.38,0.29,41,30.3,3.1,910,231,10.046999938961118,4.82,-0.09,-0.26,40,30.0,3.0,-912,1,0
2025-01-20 09:23:02.035365+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.28,0.38,0.29,41,30.3,3.1,910,231,10.071415491668192,4.83,-0.07,-0.26,40,30.2,2.6,-907,1,0
2025-01-20 09:23:03.396890+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.39,0.29,41,30.3,3.0,910,231,9.9920649453702,4.84,-0.08,-0.26,40,30.2,2.8,-909,1,0
2025-01-20 09:23:04.749379+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.39,0.29,41,30.3,3.1,910,231,9.808948300067142,4.82,-0.11,-0.26,40,29.9,2.7,-912,1,0
2025-01-20 09:23:06.109581+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.39,0.29,41,30.3,3.1,910,231,10.108038820728803,4.82,-0.09,-0.26,40,30.2,3.2,-906,1,0
2025-01-20 09:23:07.453746+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.39,0.29,41,30.3,3.1,910,231,9.796740523713606,4.85,-0.08,-0.26,40,30.1,2.2,-910,1,0
2025-01-20 09:23:08.824494+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.29,0.39,0.29,41,30.3,3.0,910,231,9.973753280839894,4.87,-0.09,-0.26,40,30.2,3.1,-907,1,0
2025-01-20 09:23:10.149113+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.29,0.39,0.29,41,30.3,3.1,910,231,9.778428859183299,4.89,-0.07,-0.26,40,30.5,2.5,-908,1,0
2025-01-20 09:23:11.578414+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.39,0.29,41,30.3,3.0,910,231,9.778428859183299,4.89,-0.11,-0.26,40,30.2,3.0,-909,1,0
2025-01-20 09:23:12.899417+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.39,0.29,41,30.3,3.1,910,231,10.108038820728803,4.91,-0.09,-0.26,40,29.9,2.4,-914,1,0
2025-01-20 09:23:14.256246+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.38,0.29,41,30.3,3.1,910,231,10.16297381431972,4.9,-0.05,-0.26,40,30.1,2.8,-905,1,0
2025-01-20 09:23:15.614288+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.39,0.29,41,30.3,3.1,910,231,10.132454373435879,4.83,-0.04,-0.26,40,30.1,3.1,-907,1,0
2025-01-20 09:23:16.987501+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.29,0.38,0.29,41,30.3,3.1,910,231,10.156869926142953,4.78,-0.09,-0.26,40,29.9,3.0,-914,1,0
2025-01-20 09:23:18.329658+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.38,0.29,41,30.3,3.1,910,231,10.12635048525911,4.9,-0.09,-0.26,40,30.2,2.7,-905,1,0
2025-01-20 09:23:19.790109+00:00,64.99420130623207,9.998168833546968,64.98809741805529,5.3,0.41,0.32,41,30.6,4.4,938,231,9.90661051089544,4.83,-0.1,-0.28,40,32.4,2.9,-987,1,0
2025-01-20 09:23:21.142772+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.3,0.41,0.3,41,32.7,3.0,980,231,10.065311603491423,4.91,-0.1,-0.28,40,32.3,2.7,-985,1,0
2025-01-20 09:23:22.486626+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.28,0.41,0.31,41,32.7,3.1,980,231,10.016480498077275,4.81,-0.11,-0.28,40,32.5,2.5,-981,1,0
2025-01-20 09:23:23.868358+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.27,0.41,0.31,41,32.7,3.1,980,231,10.101934932552036,4.85,-0.08,-0.28,40,32.2,2.5,-982,1,0
2025-01-20 09:23:25.251320+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.28,0.41,0.31,41,32.7,3.0,980,231,9.961545504486358,4.96,-0.1,-0.29,40,32.5,2.8,-973,1,0
2025-01-20 09:23:26.687730+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.29,0.4,0.31,41,32.7,3.0,980,231,9.973753280839894,4.83,-0.1,-0.28,40,32.5,2.8,-976,1,0
2025-01-20 09:23:28.032770+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.3,0.41,0.31,41,32.7,3.1,980,231,9.82115607642068,4.85,-0.13,-0.28,40,33.2,2.6,-978,1,0
2025-01-20 09:23:29.357722+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.28,0.41,0.31,41,32.7,3.0,980,231,9.827259964597447,4.87,-0.09,-0.28,40,32.5,2.5,-979,1,0
2025-01-20 09:23:30.729793+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.28,0.41,0.31,41,32.7,3.0,980,231,10.12024659708234,4.98,-0.07,-0.28,40,32.5,3.1,-973,1,0
2025-01-20 09:23:32.116319+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.27,0.41,0.31,41,32.7,3.1,980,231,9.85777940548129,4.9,-0.11,-0.28,40,32.9,3.1,-978,1,0
2025-01-20 09:23:33.439773+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.29,0.41,0.31,41,32.7,3.1,980,231,9.998168833546968,4.95,-0.09,-0.28,40,32.3,2.5,-978,1,0
2025-01-20 09:23:34.830727+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.29,0.41,0.31,41,32.7,3.0,980,231,9.94323383995605,4.86,-0.09,-0.29,40,32.5,2.8,-978,1,0
2025-01-20 09:23:36.190528+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.29,0.4,0.3,41,32.7,3.0,980,231,9.723493865592381,4.87,-0.07,-0.28,40,33.1,2.8,-982,1,0
2025-01-20 09:23:37.553367+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.28,0.4,0.31,41,32.7,3.0,980,231,9.9920649453702,4.85,-0.12,-0.28,40,32.6,2.9,-979,1,0
2025-01-20 09:23:38.903030+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.27,0.41,0.31,41,32.7,3.0,980,231,9.808948300067142,4.94,-0.08,-0.28,40,32.5,2.7,-971,1,0
2025-01-20 09:23:40.264154+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.29,0.41,0.31,41,32.7,3.0,980,231,9.955441616309589,4.88,-0.09,-0.29,40,32.5,2.8,-976,1,0
2025-01-20 09:23:41.585116+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.29,0.41,0.31,41,32.7,3.0,980,231,9.918818287248977,4.87,-0.12,-0.28,40,32.5,2.7,-973,1,0
2025-01-20 09:23:42.981053+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.3,0.4,0.31,41,32.7,3.0,980,231,10.016480498077275,4.88,-0.08,-0.28,40,32.9,3.0,-976,1,0
2025-01-20 09:23:44.338079+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.28,0.41,0.31,41,32.7,3.1,980,231,10.053103827137885,4.85,-0.13,-0.28,40,32.1,2.5,-975,1,0
2025-01-20 09:23:45.693947+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.28,0.4,0.31,41,32.7,3.0,980,231,10.095831044375267,4.78,-0.11,-0.28,40,32.5,2.3,-980,1,0
2025-01-20 09:23:47.055908+00:00,69.99938961118232,9.998168833546968,69.99328572300556,5.28,0.4,0.31,41,32.7,3.0,980,231,10.004272721723737,4.75,-0.11,-0.28,40,32.5,2.6,-981,1,0
2025-01-20 09:23:48.396692+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.28,0.43,0.32,41,35.0,3.0,1050,231,10.016480498077275,4.84,-0.12,-0.3,40,34.8,3.3,-1044,1,0
2025-01-20 09:23:49.697291+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.28,0.43,0.33,41,35.0,3.0,1050,231,10.071415491668192,4.85,-0.05,-0.3,40,34.9,2.5,-1044,1,0
2025-01-20 09:23:51.125865+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.28,0.43,0.33,41,35.0,3.0,1050,231,9.839467740950985,4.91,-0.15,-0.31,40,34.9,2.7,-1048,1,0
2025-01-20 09:23:52.486684+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.27,0.42,0.32,41,35.0,3.0,1050,231,9.845571629127754,4.89,-0.06,-0.31,40,34.9,2.8,-1046,1,0
2025-01-20 09:23:53.946812+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.27,0.43,0.33,41,35.0,3.0,1050,231,9.81505218824391,4.83,-0.06,-0.3,40,34.8,2.9,-1044,1,0
2025-01-20 09:23:55.327025+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.28,0.43,0.33,41,35.0,3.0,1050,231,9.94323383995605,4.9,-0.03,-0.31,40,34.9,3.2,-1043,1,0
2025-01-20 09:23:56.767225+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.27,0.43,0.32,41,35.0,3.0,1050,231,10.071415491668192,4.89,-0.13,-0.3,40,34.6,3.0,-1044,1,0
2025-01-20 09:23:58.126826+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.28,0.43,0.33,41,35.0,3.1,1050,231,10.004272721723737,4.77,-0.11,-0.3,40,35.0,2.8,-1050,1,0
2025-01-20 09:23:59.482728+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.27,0.43,0.32,41,35.0,3.0,1050,231,9.931026063602514,4.83,-0.12,-0.3,40,34.8,3.0,-1052,1,0
2025-01-20 09:24:00.848093+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.27,0.43,0.33,41,35.0,3.0,1050,231,9.839467740950985,4.85,-0.14,-0.3,40,35.2,3.1,-1048,1,0
2025-01-20 09:24:02.238041+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.28,0.43,0.33,41,35.0,3.1,1050,231,10.046999938961118,4.8,-0.14,-0.3,40,34.9,2.6,-1054,1,0
2025-01-20 09:24:03.555078+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.28,0.43,0.33,41,35.0,3.0,1050,231,9.82115607642068,4.91,-0.09,-0.31,40,34.9,3.1,-1047,1,0
2025-01-20 09:24:04.913657+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.28,0.43,0.33,41,35.0,3.0,1050,231,9.900506622718671,4.87,-0.06,-0.31,40,34.9,2.7,-1041,1,0
2025-01-20 09:24:06.281243+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.26,0.43,0.32,41,35.0,3.0,1050,231,10.022584386254042,4.94,-0.1,-0.3,40,35.2,2.8,-1048,1,0
2025-01-20 09:24:07.632638+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.26,0.43,0.33,41,35.0,3.0,1050,231,9.784532747360068,4.79,-0.15,-0.3,40,34.8,2.6,-1046,1,0
2025-01-20 09:24:08.987252+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.28,0.43,0.33,41,35.0,3.0,1050,231,10.059207715314654,4.93,0.0,-0.3,40,34.8,2.7,-1048,1,0
2025-01-20 09:24:10.345991+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.29,0.43,0.33,41,35.0,3.0,1050,231,9.82115607642068,4.96,-0.11,-0.31,40,35.5,3.0,-1048,1,0
2025-01-20 09:24:11.703215+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.28,0.42,0.33,41,35.0,3.0,1050,231,10.046999938961118,4.77,-0.15,-0.3,40,34.7,2.7,-1051,1,0
2025-01-20 09:24:13.063875+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.28,0.43,0.33,41,35.0,3.0,1050,231,10.114142708905572,4.92,-0.14,-0.3,40,34.8,3.0,-1046,1,0
2025-01-20 09:24:14.387954+00:00,74.99847402795581,9.998168833546968,74.99237013977903,5.27,0.43,0.33,41,35.0,3.0,1050,231,9.790636635536837,4.95,-0.06,-0.3,40,34.9,2.7,-1049,1,0
2025-01-20 09:24:15.774299+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.27,0.45,0.35,41,37.3,3.0,1120,231,9.973753280839894,4.91,-0.11,-0.32,40,37.0,2.8,-1120,1,0
2025-01-20 09:24:17.132765+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.27,0.45,0.35,41,37.3,3.0,1120,231,10.12635048525911,4.91,-0.09,-0.32,40,36.9,2.6,-1121,1,0
2025-01-20 09:24:18.510211+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.27,0.45,0.35,41,37.3,3.0,1120,231,9.784532747360068,4.92,-0.09,-0.32,40,37.2,2.9,-1118,1,0
2025-01-20 09:24:19.851014+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.26,0.46,0.35,41,37.3,3.0,1120,231,9.998168833546968,4.84,-0.04,-0.32,40,36.9,2.7,-1122,1,0
2025-01-20 09:24:21.207812+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.26,0.45,0.35,41,37.3,3.0,1120,231,10.03479216260758,4.86,-0.08,-0.32,40,36.9,2.8,-1117,1,0
2025-01-20 09:24:22.565627+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.26,0.45,0.34,41,37.3,3.0,1120,231,10.07751937984496,4.83,-0.18,-0.32,40,36.9,3.3,-1121,1,0
2025-01-20 09:24:23.918906+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.27,0.45,0.35,41,37.3,3.0,1120,231,9.754013306476224,4.95,-0.15,-0.32,40,37.4,3.1,-1117,1,0
2025-01-20 09:24:25.257626+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.28,0.45,0.35,41,37.3,3.0,1120,231,10.016480498077275,4.78,-0.1,-0.32,40,37.2,2.7,-1115,1,0
2025-01-20 09:24:26.743181+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.27,0.45,0.35,41,37.3,3.0,1120,231,9.796740523713606,4.95,-0.11,-0.32,40,37.3,3.1,-1116,1,0
2025-01-20 09:24:28.104665+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.26,0.45,0.35,41,37.3,3.0,1120,231,9.985961057193432,5.01,-0.14,-0.33,40,37.2,2.7,-1120,1,0
2025-01-20 09:24:29.424531+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.26,0.45,0.35,41,37.3,3.0,1120,231,9.94323383995605,4.9,-0.11,-0.33,40,37.2,2.7,-1119,1,0
2025-01-20 09:24:30.784569+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.27,0.45,0.35,41,37.3,3.0,1120,231,9.85777940548129,4.86,-0.13,-0.32,40,37.3,3.0,-1119,1,0
2025-01-20 09:24:32.211446+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.27,0.45,0.35,41,37.3,3.0,1120,231,9.766221082829762,4.95,-0.11,-0.33,40,37.2,3.1,-1118,1,0
2025-01-20 09:24:33.652295+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.27,0.45,0.35,41,37.3,3.0,1120,231,10.059207715314654,5.0,-0.1,-0.32,40,37.1,2.9,-1120,1,0
2025-01-20 09:24:35.000542+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.26,0.45,0.35,41,37.3,3.0,1120,231,10.04089605078435,4.91,-0.08,-0.32,40,37.3,2.8,-1122,1,0
2025-01-20 09:24:36.364300+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.26,0.45,0.34,41,37.3,3.0,1120,231,9.73570164194592,4.86,-0.11,-0.32,40,37.6,2.8,-1122,1,0
2025-01-20 09:24:37.685258+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.26,0.45,0.34,41,37.3,3.0,1120,231,9.741805530122688,4.81,-0.15,-0.32,40,37.2,2.6,-1121,1,0
2025-01-20 09:24:39.020079+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.27,0.46,0.35,41,37.3,3.0,1120,231,10.114142708905572,4.89,-0.13,-0.32,40,37.0,2.6,-1120,1,0
2025-01-20 09:24:40.427387+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.28,0.46,0.35,41,37.3,3.0,1120,231,10.101934932552036,4.89,-0.13,-0.32,40,37.2,2.7,-1120,1,0
2025-01-20 09:24:41.783480+00:00,79.9975584447293,9.998168833546968,79.99145455655251,5.27,0.45,0.34,41,37.3,3.0,1120,231,9.900506622718671,4.82,-0.15,-0.33,40,37.6,2.6,-1118,1,0
2025-01-20 09:24:43.142567+00:00,84.99664286150276,9.998168833546968,84.99664286150276,5.24,0.47,0.36,41,39.7,2.9,1190,231,9.979857169016663,4.91,-0.16,-0.34,40,39.5,2.4,-1192,1,0
2025-01-20 09:24:44.500721+00:00,84.99664286150276,9.998168833546968,84.99664286150276,5.26,0.48,0.37,41,39.7,3.0,1190,231,10.022584386254042,4.9,-0.15,-0.35,40,39.5,3.0,-1182,1,0
2025-01-20 09:24:45.860254+00:00,84.99664286150276,9.998168833546968,84.99664286150276,5.27,0.47,0.37,41,39.7,3.0,1190,231,10.065311603491423,4.86,-0.09,-0.34,40,39.5,3.1,-1185,1,0
2025-01-20 09:24:47.190733+00:00,84.99664286150276,9.998168833546968,84.99664286150276,5.26,0.47,0.37,41,39.7,3.0,1190,231,9.808948300067142,4.87,-0.13,-0.34,40,39.5,3.1,-1184,1,0
2025-01-20 09:24:48.515960+00:00,84.99664286150276,9.998168833546968,84.99664286150276,5.25,0.47,0.37,41,39.7,3.0,1190,231,10.108038820728803,4.91,-0.15,-0.34,40,39.2,2.8,-1192,1,0
2025-01-20 09:24:49.815770+00:00,84.99664286150276,9.998168833546968,84.99664286150276,5.25,0.47,0.37,41,39.7,3.0,1190,231,9.979857169016663,4.85,-0.09,-0.34,40,39.6,2.7,-1192,1,0
2025-01-20 09:24:51.137880+00:00,84.99664286150276,9.998168833546968,84.99664286150276,5.26,0.47,0.37,41,39.7,3.0,1190,231,10.150766037966184,4.78,-0.11,-0.34,40,39.5,3.2,-1189,1,0
